-2327	1430	-4051	7097	-3337	-448	-471	1089	-1480	6020	3043	1932	-5481	7666	-4093	6936	9780	-5268	2071	-2428
-4677	2352	-6326	1251	1957	9803	-3197	-365	3004	468	-6423	-4019	-7217	-1730	-3187	6291	4932	5062	5317	-1179
-4205	7747	529	-1635	488	-7785	-8917	-8323	-4361	-4867	5989	-6883	-7186	1753	-7334	4019	3138	-4848	6334	-562
-7798	-8614	2441	-3899	8338	-9980	-6766	8553	-4084	-7921	9106	-4803	-8426	3087	-5348	9231	5081	656	6834	239
4175	7015	8527	1438	-4280	-7944	5693	-5865	3814	9883	2214	7244	8319	6329	1944	8456	6070	389	-8589	6676
1118	-2421	3113	5492	-7759	4631	6133	-1608	-9073	-4646	3274	-818	-2292	5561	-7412	-585	4644	-2122	-4327	5325
4386	-3470	-4133	5022	5929	9061	2734	-9076	1459	-807	-7893	-4395	-191	7629	5219	9644	-7046	-2289	9840	-9237
2312	2858	3912	-5370	-8431	-2771	9750	7655	-1714	9052	2038	-4969	4723	9617	6077	7530	-635	2147	8354	-3874
-1093	-2766	-1899	7809	-5211	-8155	-1861	5264	7530	912	-4071	5342	-127	4401	-1343	-2637	-3133	-4096	-7673	5798
-7312	5716	-8580	-8393	148	9434	5005	-6223	2904	-5823	-2329	-3241	72	8164	5679	-5888	1828	9175	-9241	8394
-6699	-7095	6958	-753	4087	3714	9445	-1490	-429	-2400	2722	8771	4818	-1703	4463	-8132	914	-4990	9493	-4113
-6836	328	502	6494	-959	-9855	1400	-242	-4632	8044	600	7209	677	-9018	-220	-3614	-3735	640	-7141	7974
7949	-5346	-7294	6617	-2718	-6926	-8739	4934	-2336	-460	5692	7546	3072	-6136	6971	-8115	-796	-8977	-9763	-1029
9643	463	-126	-7117	-849	7322	-5931	2184	6106	6099	-8348	7916	6909	2000	2472	6767	3646	9472	9096	-9808
-6327	-7159	-4921	3961	8363	3056	316	-8364	-4445	2112	-7013	8118	-3285	6696	-3035	-2310	904	-481	4667	-5406
9633	-3239	-4886	-4096	-8136	-570	1785	9269	-9437	-4978	7154	-7082	-9197	5031	7139	6127	-7649	6300	8534	-7968
-3731	-706	-7381	7738	348	-3688	1687	9392	9647	5999	2320	4735	-5263	1183	-4670	-4608	-5921	-6128	4170	-819
-391	-5082	-2083	5426	-5990	-4616	-5932	6338	1300	-6261	6485	9804	3852	4181	-930	-3605	-273	-3329	-8327	212
-2900	1359	-2853	-4483	-4686	6637	-4548	-2562	3994	9813	5291	-7556	6114	7283	-2332	-2565	413	-4337	-2595	-6883
-4682	-4233	9144	4855	5481	9818	-1929	-4511	-4247	9749	8654	-4180	7151	3322	4883	2820	3824	5100	48	503
-7447	5839	-8556	-920	-9861	9143	7321	9664	-5396	1368	-6478	5139	-311	7732	-2352	-7266	-6112	-9673	9593	8428
2116	-532	-687	5202	-2494	-2319	-8882	-9806	8479	8229	6523	-3334	-2902	-3461	-5773	-7394	-6307	2545	5866	5474
6377	9545	-4352	-1953	873	5943	-2239	-9877	3772	-8962	9740	-7543	1571	-8538	7454	2442	165	3524	9405	-6149
-3728	3037	-3692	-4693	5523	4394	-3985	4327	-900	-3641	6659	-2781	7373	3786	4336	-2664	5261	-2551	5160	-2241
6086	-7091	-393	-8131	6795	-7306	5479	-6807	1336	3093	-5048	-9615	254	-8486	-7768	-4865	-1478	-3036	2122	-5463
8690	5964	-9182	-1625	7572	1135	-5993	-3760	4344	467	-87	9531	8064	8147	-8033	-1323	644	-3136	8255	-3335
852	-7258	8723	-5725	-7620	971	-6236	-9727	3288	2178	307	-3962	-5277	4029	5069	2519	-6808	-7909	-3453	8818
6306	-48	740	5651	-4408	9599	8655	-9567	-8361	-3846	4566	-9538	2604	-3524	-4822	2824	-7282	7187	-9861	2966
-910	7674	-173	-2824	5033	5319	854	-8653	-4304	-6625	-9172	-8116	

